dataset_name,client_num,n_estimators_client,num_rounds,xgb_max_depth,CNN_lr,best_res,best_res_round_num,num_iterations,method,source_file,subsample,learning_rate,colsample_bylevel,colsample_bynode,colsample_bytree,alpha,gamma,num_parallel_tree,min_child_weight,result_train,result_test,round,test_loss,test_accuracy,dtype,input,output,ulperrortol,seed, 0x0, 0xdeadbeaf
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xff055555,0xff800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3f32b82b,0x3f419834,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xff363aa8,0xff800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7f737fd0,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3da5d798,0x3da60602,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3f1cc126,0x3f26bc3e,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7eb07541,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3f7b2ff2,0x3f92bd2a,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x474f7,0x474f7,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7fc00000,0x7fc00000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xff2b0a4e,0xff800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xfeb24f16,0xff800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x2cb9fc,0x2cb9fc,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x67189d,0x67189d,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x8033d854,0x8033d854,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbe85e94c,0xbe87717a,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x80767c6c,0x80767c6c,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7ea84d65,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3f024bc7,0x3f07fead,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbdcb0100,0xbdcb5625,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3f160a9e,0x3f1ec7c9,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xff1734c8,0xff800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7f424d5e,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbf75b215,0xbf8e9862,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3f262a42,0x3f3214c4,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbf4cfb53,0xbf639927,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3f4ac8b8,0x3f60aa7c,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3e90e593,0x3e92d6b3,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbf66bccf,0xbf83a2d8,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7d3d851a,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7bac783c,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x8001c626,0x8001c626,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbdffd480,0xbe003f7b,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7f6680bf,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbecf448e,0xbed4f9bb,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x584c7,0x584c7,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3f3e8ea0,0x3f50a5fb,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbf5a5f04,0xbf75d56e,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x8065ae47,0x8065ae47,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbf48dce3,0xbf5e1dba,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbe8dae2e,0xbe8f7ed8,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3f7ca6ab,0x3f93dace,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x4c3e81,0x4c3e81,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x80000000,0x80000000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3ee1f7d9,0x3ee96033,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x80588c6f,0x80588c6f,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x5ba34e,0x5ba34e,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x80095d28,0x80095d28,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbe7ba198,0xbe7e2bdd,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbe0bdcb4,0xbe0c4c22,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x1776f7,0x1776f7,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x80328b2a,0x80328b2a,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3e978d37,0x3e99c63e,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7ed50906,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3f776a54,0x3f8fe2bd,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbed624c4,0xbedc7120,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7f0b6a31,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7eb13913,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbe733684,0xbe758190,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x80016474,0x80016474,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7a51ee,0x7a51ee,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3f6cb91e,0x3f87f729,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbd99b050,0xbd99d540,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7c6e3cba,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbf00179a,0xbf05811e,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3e609b29,0x3e626954,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xff3fd71a,0xff800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x5d8c2,0x5d8c2,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7ee93662,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x4b0b31,0x4b0b31,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3ec243b7,0x3ec6f594,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x804d60f1,0x804d60f1,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbf0cb784,0xbf13e929,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3f13b74d,0x3f1c0cee,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xfe37cb64,0xff800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x1a88,0x1a88,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3e22a472,0x3e2353ba,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7f07d6a0,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3f78f435,0x3f910bb5,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x555a4a,0x555a4a,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3e306c1f,0x3e314be3,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x8005877c,0x8005877c,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x4df389,0x4df389,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x8069ffc7,0x8069ffc7,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3f328f24,0x3f4164c6,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x53a31b,0x53a31b,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbe4d6768,0xbe4ec8be,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7fa00000,0x7fe00000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3f484c1b,0x3f5d5e2f,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x8038be05,0x8038be05,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x58ac0f,0x58ac0f,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7ed7fb72,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x5a22e1,0x5a22e1,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbebb7394,0xbebfaad6,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbda98160,0xbda9b2ef,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7f3e5c42,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xfed204ae,0xff800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbf5ef782,0xbf7c3ec5,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbef7a0a8,0xbf00b292,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xfee6e176,0xff800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xfe121140,0xff800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xfe9e13be,0xff800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbf3c98b1,0xbf4e2003,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x77520d,0x77520d,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xf17b2,0xf17b2,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x724d2f,0x724d2f,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7eb326f5,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3edd6bf2,0x3ee4636e,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x350f57,0x350f57,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xff7d4435,0xff800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x802b2b9d,0x802b2b9d,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbf7fbeee,0xbf963acf,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x804f3100,0x804f3100,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x7c594a71,0x7f800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3ef49340,0x3efdfbb6,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x2e0659,0x2e0659,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x8006d5fe,0x8006d5fe,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xfd2a00b0,0xff800000,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0xbee1c016,0xbee922ed,2.0,,,
,,,,,,,,,splitfed,baselines/splitfed/.venv_splitfed/lib/python3.9/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,,,,,,,,,,,,,,,np.float32,0x3e3b7de8,0x3e3c8a8b,2.0,,,
